# Wordlist

# DATA
ID	ID	ALIGNMENT	COGIDS	CONCEPT	DOCULECT	FORM	SPANISH	TOKENS	VALUE	BORROWING	NOTE	SOURCE
2243		ʃ q a	2021	REPORTATIVE PAST TENSE	HuarazHuailas	shqa		ʃ q a			past perfect also	parker1976
2300		ʃ k a	2021	REPORTATIVE PAST TENSE	Pastaza	shka		ʃ k a	shka			landerman1973
2309		ʃ k a	2021	REPORTATIVE PAST TENSE	Chimborazo	ška		ʃ k a	ška			beukema1975
#
102		ʎ - a	2039	RESTRICTIVE	Apuri	lla		ʎ a	lla			shimelman2017
209		ʎ - a	2039	RESTRICTIVE	Apurimac	lla		ʎ a	lla, kama			camacho2006
302		ʎ - a	2039	RESTRICTIVE	Ayacucho	lla		ʎ a	lla		just a house	parker1969
349		t a t a	1097	RESTRICTIVE	Azuay	tata		t a t a	llata, tata		esa misma noche, ese mismo rio	cordero1955
379		ʎ - a	2039	RESTRICTIVE	Azuay	lla		ʎ a	lla			cordero1955
491		ʎ - a	2039	RESTRICTIVE	Cacra-Hongos	lla		ʎ a	lla			shimelman2017
563		ʎ - a	2039	RESTRICTIVE	Cajamarca	lla		ʎ a	lla		solamente,  nomás	quesada2006
621		ʎ a	2039	RESTRICTIVE	Chachapoyas	lla		ʎ a	lla			taylor1979
774		ʎ - a	2039	RESTRICTIVE	Cuzco	lla		ʎ a	lla			cusihuaman1976
854		g a - -	2039	RESTRICTIVE	Ferrenafe	ga		g a	ga, la		*/Ĭa/ protoquechua. Depende del contexto para g o l	taylor1982
855		l - a	2039	RESTRICTIVE	Ferrenafe	la		l a	ga, la		*/Ĭa/ protoquechua. Depende del contexto para g o l	taylor1982
922		ʎ a - -	2039	RESTRICTIVE	Huallaga	ʎa		ʎ a	ʎa			weber1996
1030		ʎ aː	2039	RESTRICTIVE	Huanca	llaa		ʎ aː	llaa			cerron1976
1183		ʎ - a	2039	RESTRICTIVE	Huangascar	lla		ʎ a	lla			shimelman2017
1267		ʎ - a	2039	RESTRICTIVE	HuarazHuailas	lla		ʎ a	lla		limitativo	parker1976
1307		t a t a	1097	RESTRICTIVE	Inga	tata		t a t a	llata, tata		esa misma noche, ese mismo rio	tandioy1978
1339		ʎ - a	2039	RESTRICTIVE	Inga	lla		ʎ a	lla			tandioy1978
1501		ʎ - a	2039	RESTRICTIVE	Lincha-Tana	lla		ʎ a	lla			shimelman2017
1588		l - a	2039	RESTRICTIVE	Pacaraos	la		l a	la		indica restricción o disminuye la importancia del acto referido por el verbo al cual se añade	adelaar1987
1719		ʎ a	2039	RESTRICTIVE	SanMartin	lla		ʎ a	lla		no más, solamente	coombs1976
1827		ʎ - a	2039	RESTRICTIVE	SanPedro	lla		ʎ a	lla			shimelman2017
1932		ʎ a	2039	RESTRICTIVE	Santiagueno	lla		ʎ a	lla			juanatey2020
2014		l - a	2039	RESTRICTIVE	Tarma	la		l a	la			adelaar1977
2220		ʎ a	2039	RESTRICTIVE	Imbabura	lla		ʎ a				cole1985
2304		ʒ a	2039	RESTRICTIVE	Chimborazo	ža		ʒ a	ža			beukema1975
#
103		t a q	2063	SEQUENTIAL	Apuri	taq		t a q	taq			shimelman2017
211		t a q	2063	SEQUENTIAL	Apurimac	taq		t a q	taq			camacho2006
303		t a χ	2063	SEQUENTIAL	Ayacucho	taq		t a χ	taq			parker1969
492		t a q	2063	SEQUENTIAL	Cacra-Hongos	taq		t a q	taq			shimelman2017
564		t a χ	2063	SEQUENTIAL	Cajamarca	taq		t a χ	taq			quesada2006
777		t a q	2063	SEQUENTIAL	Cuzco	taq		t a q	taq			cusihuaman1976
1068		t a q	2063	SEQUENTIAL	Huanca	taq		t a q	taq			cerron1976
1184		t a q	2063	SEQUENTIAL	Huangascar	taq		t a q	taq			shimelman2017
1394		t a q	2063	SEQUENTIAL	Laraos	taq		t a q	taq			taylor1990
1502		t a q	2063	SEQUENTIAL	Lincha-Tana	taq		t a q	taq			shimelman2017
1828		t a q	2063	SEQUENTIAL	SanPedro	taq		t a q	taq			shimelman2017
2015		t a q	2063	SEQUENTIAL	Tarma	taq		t a q	taq			adelaar1977
2310		t a k	2063	SEQUENTIAL	Chimborazo	tak		t a k	tak			beukema1975
#
105		ʃ t i n	2097	SUBORDINATOR ADVERBIAL	Apuri	shtin		ʃ t i n	shtin			shimelman2017
199		s t i n	2097	SUBORDINATOR ADVERBIAL	Apurimac	stin		s t i n	stin			camacho2006
305		s t i -	2097	SUBORDINATOR ADVERBIAL	Ayacucho	sti		s t i	sti			parker1969
494		ʃ t i n	2097	SUBORDINATOR ADVERBIAL	Cacra-Hongos	shtin		ʃ t i n	shtin			shimelman2017
566		ʃ t i -	2097	SUBORDINATOR ADVERBIAL	Cajamarca	shti		ʃ t i	shti		“acción que es columinación de otra”	quesada2006
623		ʃ n i n	2097	SUBORDINATOR ADVERBIAL	Chachapoyas	šnin		ʃ n i n	špa, šnin, štin			taylor1979
624		ʃ t i n	2097	SUBORDINATOR ADVERBIAL	Chachapoyas	štin		ʃ t i n	špa, šnin, štin			taylor1979
1070		ʃ t i -	2097	SUBORDINATOR ADVERBIAL	Huanca	shti		ʃ t i	shti			cerron1976
1186		ʃ t i n	2097	SUBORDINATOR ADVERBIAL	Huangascar	shtin		ʃ t i n	shtin			shimelman2017
1395		s t i n	2097	SUBORDINATOR ADVERBIAL	Laraos	stin		s t i n	stin			taylor1990
1504		ʃ t i n	2097	SUBORDINATOR ADVERBIAL	Lincha-Tana	shtin		ʃ t i n	shtin			shimelman2017
1830		ʃ t i n	2097	SUBORDINATOR ADVERBIAL	SanPedro	shtin		ʃ t i n	shtin			shimelman2017
1933		s - - -	2097	SUBORDINATOR ADVERBIAL	Santiagueno	s		s	s			juanatey2020
2020		ʃ t i n	2097	SUBORDINATOR ADVERBIAL	Tarma	shtin		ʃ t i n	shtin			adelaar1977
2269		s t i	2097	SUBORDINATOR ADVERBIAL	Cuzco	sti		s t i				cusihuaman1976
2285		s t i n	2097	SUBORDINATOR ADVERBIAL	Apurimac	stin		s t i n	stin			camacho2006
#
107		p t i -	2144	SUBORDINATOR DIFFSUB	Apuri	pti		p t i	pti			shimelman2017
214		p t i -	2144	SUBORDINATOR DIFFSUB	Apurimac	pti		p t i	pti			camacho2006
307		p t i -	2144	SUBORDINATOR DIFFSUB	Ayacucho	pti		p t i	pti			parker1969
383		g p i	26	SUBORDINATOR DIFFSUB	Azuay	gpi		g p i	gpi			cordero1955
496		p t i -	2144	SUBORDINATOR DIFFSUB	Cacra-Hongos	pti		p t i	pti			shimelman2017
568		p t i -	2144	SUBORDINATOR DIFFSUB	Cajamarca	pti		p t i	pti			quesada2006
625		p t i -	2144	SUBORDINATOR DIFFSUB	Chachapoyas	pti		p t i	pti			taylor1979
686		k p i	26	SUBORDINATOR DIFFSUB	Chimborazo	kpi		k p i	kpi, cun			beukema1975
857		- t i -	2144	SUBORDINATOR DIFFSUB	Ferrenafe	ti		t i	ti			taylor1982
980		p t i -	2144	SUBORDINATOR DIFFSUB	Huallaga	pti		p t i	pti, ša			weber1996
1072		p t i -	2144	SUBORDINATOR DIFFSUB	Huanca	pti		p t i	pti			cerron1976
1188		p t i -	2144	SUBORDINATOR DIFFSUB	Huangascar	pti		p t i	pti			shimelman2017
1269		p t i -	2144	SUBORDINATOR DIFFSUB	HuarazHuailas	pti		p t i	pti			parker1976
1343		x p i	26	SUBORDINATOR DIFFSUB	Inga	gpi		x p i	gpi			tandioy1978
1397		p t i -	2144	SUBORDINATOR DIFFSUB	Laraos	pti		p t i	pti			taylor1990
1506		p t i -	2144	SUBORDINATOR DIFFSUB	Lincha-Tana	pti		p t i	pti			shimelman2017
1591		p t i -	2144	SUBORDINATOR DIFFSUB	Pacaraos	pti		p t i	pti			adelaar1987
1721		p t i -	2144	SUBORDINATOR DIFFSUB	SanMartin	pti		p t i	pti, kti			coombs1976
1722		k t i -	2144	SUBORDINATOR DIFFSUB	SanMartin	kti		k t i	pti, kti			coombs1976
1832		p t i -	2144	SUBORDINATOR DIFFSUB	SanPedro	pti		p t i	pti			shimelman2017
1935		p t i -	2144	SUBORDINATOR DIFFSUB	Santiagueno	pti		p t i	pti			juanatey2020
2022		p t i -	2144	SUBORDINATOR DIFFSUB	Tarma	pti		p t i	pti			adelaar1977
2223		q p i	26	SUBORDINATOR DIFFSUB	Imbabura	jpi		q p i				cole1985
2257		q t i	2144	SUBORDINATOR DIFFSUB	Cuzco	qti		q t i				cusihuaman1976
#
106		ʃ p a - - -	2113	SUBORDINATOR IDSUB	Apuri	shpa		ʃ p a	shpa			shimelman2017
213		s p a - - -	2113	SUBORDINATOR IDSUB	Apurimac	spa		s p a	spa			camacho2006
306		s p a - - -	2113	SUBORDINATOR IDSUB	Ayacucho	spa		s p a	spa			parker1969
381		s p a - - -	2113	SUBORDINATOR IDSUB	Azuay	spa		s p a	spa			cordero1955
495		ʃ p a - - -	2113	SUBORDINATOR IDSUB	Cacra-Hongos	shpa		ʃ p a	shpa			shimelman2017
567		ʃ p a - - -	2113	SUBORDINATOR IDSUB	Cajamarca	shpa		ʃ p a	shpa			quesada2006
622		ʃ p a - - -	2113	SUBORDINATOR IDSUB	Chachapoyas	špa		ʃ p a	špa, šnin, štin		no distinguishing wrt adverbial subord	taylor1979
684		ʃ p a - - -	2113	SUBORDINATOR IDSUB	Chimborazo	špa		ʃ p a	špa, ngapak		/-ngapak/ ‘Consequential – equivalent subject’	beukema1975
856		ɾ	2114	SUBORDINATOR IDSUB	Ferrenafe	r		ɾ	r			taylor1982
977		- ʐ - - - -	2114	SUBORDINATOR IDSUB	Huallaga	r		ʐ	r , špa, ʎpa		/-špa/ requiere la presencia de un sufijo posesivo, mientras que /-r/ no permite un sufijo.	weber1996
978		ʃ p a - - -	2113	SUBORDINATOR IDSUB	Huallaga	špa		ʃ p a	r , špa, ʎpa		/-špa/ requiere la presencia de un sufijo posesivo, mientras que /-r/ no permite un sufijo.	weber1996
979		ʎ p a - - -	2113	SUBORDINATOR IDSUB	Huallaga	ʎpa		ʎ p a	r , špa, ʎpa		/-špa/ requiere la presencia de un sufijo posesivo, mientras que /-r/ no permite un sufijo.	weber1996
1071		l - - - - -	2114	SUBORDINATOR IDSUB	Huanca	l		l	l			cerron1976
1187		ʃ p a - - -	2113	SUBORDINATOR IDSUB	Huangascar	shpa		ʃ p a	shpa			shimelman2017
1268		ɾ	2114	SUBORDINATOR IDSUB	HuarazHuailas	r		ɾ	r			parker1976
1341		s p a - - -	2113	SUBORDINATOR IDSUB	Inga	spa		s p a	spa			tandioy1978
1396		ɾ	2114	SUBORDINATOR IDSUB	Laraos	r		ɾ	r			taylor1990
1505		ʃ p a - - -	2113	SUBORDINATOR IDSUB	Lincha-Tana	shpa		ʃ p a	shpa			shimelman2017
1590		ç p a - - -	2113	SUBORDINATOR IDSUB	Pacaraos	shpa		ç p a	shpa		se reduce a sh a final de palabra	adelaar1987
1653		ʃ p a	2113	SUBORDINATOR IDSUB	Pastaza	shpayki		ʃ p a	shpayki		CORREFERENCIALIDAD	landerman1973
1720		ʃ p a - - -	2113	SUBORDINATOR IDSUB	SanMartin	shpa		ʃ p a	shpa		no distinguishing wrt adverbial subord	coombs1976
1831		ʃ p a - - -	2113	SUBORDINATOR IDSUB	SanPedro	shpa		ʃ p a	shpa			shimelman2017
1934		s p a - - -	2113	SUBORDINATOR IDSUB	Santiagueno	spa		s p a	spa			juanatey2020
2021		ɾ	2114	SUBORDINATOR IDSUB	Tarma	r		ɾ	r			adelaar1977
2222		ʃ p a	2113	SUBORDINATOR IDSUB	Imbabura	shpa		ʃ p a				cole1985
2253		s p a	2113	SUBORDINATOR IDSUB	Cuzco	spa		s p a				cusihuaman1976
#
108		q a	2178	TOPIC	Apuri	qa		q a	qa			shimelman2017
308		χ a	2178	TOPIC	Ayacucho	qa		χ a	qa			parker1969
497		q a	2178	TOPIC	Cacra-Hongos	qa		q a	qa			shimelman2017
569		χ a	2178	TOPIC	Cajamarca	qa		χ a	qa			quesada2006
626		q a	2178	TOPIC	Chachapoyas	qa		q a	qa, ta			taylor1979
627		t a	2179	TOPIC	Chachapoyas	ta		t a	qa, ta		ta: formas interrogatives, en Lamas más amplio también	taylor1979
688		k a	2178	TOPIC	Chimborazo	ka		k a	ka			beukema1975
779		q a	2178	TOPIC	Cuzco	qa		q a	qa			cusihuaman1976
858		q a	2178	TOPIC	Ferrenafe	qa		q a	qa			taylor1982
984		q a	2178	TOPIC	Huallaga	qa		q a	qa			weber1996
985		q a	2178	TOPIC	Huallaga	qa		q a	qa			weber1996
1075		q a	2178	TOPIC	Huanca	qa		q a	qa			cerron1976
1189		q a	2178	TOPIC	Huangascar	qa		q a	qa			shimelman2017
1398		q a	2178	TOPIC	Laraos	qa		q a	qa			taylor1990
1507		q a	2178	TOPIC	Lincha-Tana	qa		q a	qa			shimelman2017
1654		k a	2178	TOPIC	Pastaza	ka		k a	ka			landerman1973
1723		q a	2178	TOPIC	SanMartin	qa		q a	qa			coombs1976
1833		q a	2178	TOPIC	SanPedro	qa		q a	qa			shimelman2017
1936		q a	2178	TOPIC	Santiagueno	qa		q a	qa			juanatey2020
2023		q a	2178	TOPIC	Tarma	qa		q a	qa			adelaar1977
2089		q a	2178	TOPIC	Pacaraos	qa		q a				adelaar1987
2224		x a	2178	TOPIC	Imbabura	qa		x a				cole1985
2237		q a	2178	TOPIC	HuarazHuailas	qa		q a				parker1976
#
111		ɾ a	11	UNINTERRUPTED ACTION	Apuri	ra		ɾ a	ra			shimelman2017
167		r a j a	8	UNINTERRUPTED ACTION	Apurimac	raya		r a j a	raya			camacho2006
263		ɾ a j a	8	UNINTERRUPTED ACTION	Ayacucho	raya		ɾ a j a	raya			parker1969
309		ɾ a	11	UNINTERRUPTED ACTION	Ayacucho	ra		ɾ a	ra			parker1969
336		ɾ a j a	8	UNINTERRUPTED ACTION	Azuay	raya		ɾ a j a	raya			cordero1955
500		l a	11	UNINTERRUPTED ACTION	Cacra-Hongos	la		l a	la			shimelman2017
629		r a	11	UNINTERRUPTED ACTION	Chachapoyas	ra		r a	ra			taylor1979
689		r a	11	UNINTERRUPTED ACTION	Chimborazo	ra		r a	ra			beukema1975
722		ɾ a j a	8	UNINTERRUPTED ACTION	Cuzco	raya		ɾ a j a	raya			cusihuaman1976
906		ʐ - aː -	11	UNINTERRUPTED ACTION	Huallaga	raː		ʐ aː	raː,rpa			weber1996
907		ʐ p a -	878	UNINTERRUPTED ACTION	Huallaga	rpa		ʐ p a	raː,rpa			weber1996
1019		ɾ aː	11	UNINTERRUPTED ACTION	Huanca	raa		ɾ aː	raa			cerron1976
1192		ɾ a	11	UNINTERRUPTED ACTION	Huangascar	ra		ɾ a	ra			shimelman2017
1229		ɾ aː - -	11	UNINTERRUPTED ACTION	HuarazHuailas	raa		ɾ aː	raa			parker1976
1294		r a j a	8	UNINTERRUPTED ACTION	Inga	raya		r a j a	raya			tandioy1978
1399		ɾ a	11	UNINTERRUPTED ACTION	Laraos	ra		ɾ a	ra			taylor1990
1510		ɾ a	11	UNINTERRUPTED ACTION	Lincha-Tana	ra		ɾ a	ra			shimelman2017
1623		ɾ a j a	8	UNINTERRUPTED ACTION	Pastaza	raya		ɾ a j a	raya			landerman1973
1655		ɾ a	11	UNINTERRUPTED ACTION	Pastaza	ra		ɾ a	ra			landerman1973
1685		r a j a	8	UNINTERRUPTED ACTION	SanMartin	raya		r a j a	raya			coombs1976
1724		r a	11	UNINTERRUPTED ACTION	SanMartin	ra		r a	ra			coombs1976
1836		ɾ a	11	UNINTERRUPTED ACTION	SanPedro	ra		ɾ a	ra			shimelman2017
2027		ɾ a	11	UNINTERRUPTED ACTION	Tarma	ra		ɾ a	ra			adelaar1977
2108		r a	11	UNINTERRUPTED ACTION	Cajamarca	ra		r a				quesada2006
2126		l aː	11	UNINTERRUPTED ACTION	Huanca	laa		l aː				cerron1976
2161		r a	11	UNINTERRUPTED ACTION	Inga	ra		r a				tandioy1978
2185		r i j a	8	UNINTERRUPTED ACTION	Imbabura	riya		r i j a				cole1985
#
109		p u	2201	VERBAL BENEFACTIVE	Apuri	pu		p u	pu,pa			shimelman2017
110		p a	2201	VERBAL BENEFACTIVE	Apuri	pa		p a	pu,pa			shimelman2017
216		p u	2201	VERBAL BENEFACTIVE	Apurimac	pu		p u	pu			camacho2006
311		p u	2201	VERBAL BENEFACTIVE	Ayacucho	pu		p u	pu			parker1969
331		p a	2201	VERBAL BENEFACTIVE	Azuay	pa		p a	pua			cordero1955
385		p u	2201	VERBAL BENEFACTIVE	Azuay	pu		p u	pu			cordero1955
498		p u	2201	VERBAL BENEFACTIVE	Cacra-Hongos	pu		p u	pu,pa			shimelman2017
499		p a	2201	VERBAL BENEFACTIVE	Cacra-Hongos	pa		p a	pu,pa			shimelman2017
570		p a	2201	VERBAL BENEFACTIVE	Cajamarca	pa		p a	pa			quesada2006
628		p u	2201	VERBAL BENEFACTIVE	Chachapoyas	pu		p u	pu			taylor1979
780		p u	2201	VERBAL BENEFACTIVE	Cuzco	pu		p u	pu			cusihuaman1976
986		p u	2201	VERBAL BENEFACTIVE	Huallaga	pu		p u	pu			weber1996
1077		p u	2201	VERBAL BENEFACTIVE	Huanca	pu		p u	pu			cerron1976
1190		p u	2201	VERBAL BENEFACTIVE	Huangascar	pu		p u	pu,pa			shimelman2017
1191		p a	2201	VERBAL BENEFACTIVE	Huangascar	pa		p a	pu,pa			shimelman2017
1270		p u	2201	VERBAL BENEFACTIVE	HuarazHuailas	pu		p u	pu			parker1976
1345		p u	2201	VERBAL BENEFACTIVE	Inga	pu		p u	pu			tandioy1978
1508		p u	2201	VERBAL BENEFACTIVE	Lincha-Tana	pu		p u	pu,pa			shimelman2017
1509		p a	2201	VERBAL BENEFACTIVE	Lincha-Tana	pa		p a	pu,pa			shimelman2017
1592		p a	2201	VERBAL BENEFACTIVE	Pacaraos	pa		p a	pa		también marca el poseedor en una relación de posesión.	adelaar1987
1593		p u	2201	VERBAL BENEFACTIVE	Pacaraos	pu		p u	pu			adelaar1987
1656		p u	2201	VERBAL BENEFACTIVE	Pastaza	pu		p u	pu, pa		/-pa/ cuando el beneficiario es la 1ra persona.	landerman1973
1657		p a	2201	VERBAL BENEFACTIVE	Pastaza	pa		p a	pu, pa		/-pa/ cuando el beneficiario es la 1ra persona.	landerman1973
1834		p u	2201	VERBAL BENEFACTIVE	SanPedro	pu		p u	pu,pa			shimelman2017
1835		p a	2201	VERBAL BENEFACTIVE	SanPedro	pa		p a	pu,pa			shimelman2017
1937		p u	2201	VERBAL BENEFACTIVE	Santiagueno	pu		p u	pu			juanatey2020
2025		p a	2201	VERBAL BENEFACTIVE	Tarma	pa		p a	pa, pu			adelaar1977
2026		p u	2201	VERBAL BENEFACTIVE	Tarma	pu		p u	pa, pu			adelaar1977
2073		p u	2201	VERBAL BENEFACTIVE	Laraos	pu		p u				taylor1990
2144		p u	2201	VERBAL BENEFACTIVE	SanMartin	pu		p u				coombs1976
2225		p a	2201	VERBAL BENEFACTIVE	Imbabura	pa		p a				cole1985
